orig_order,id,establishment_id,phone,latitude,longitude,formatted_address,address_fs,name,name_fs_search,fs_id,checkinsCount,createdat,days,avg_checkins,avg_checkins_round,avg_visitsCount,avg_visitsCount_round,rating,priceTier,brand_name,yelp_id,exit_mapping/exit_id,exit_latitude,exit_longitude,destination_latitude,destination_longitude,exit_mapping/distance,exit_mapping/cardinal_direction_short,exit_mapping/cardinal_direction_long,exit_mapping/turn_direction_short,exit_mapping/turn_direction_long,amenities/0/id,amenities/0/name,amenities/0/priority,amenities/0/image_prefix,top_priority_amenity/id,top_priority_amenity/name,top_priority_amenity/priority,top_priority_amenity/image_prefix,logo/id,ll,phone_str,visitsCount
10148,227703,283,1-570-788-8765,41.027278,-76.079587,"Rr 93 Box 301, Drums, PA 18222",Berwick Hazleton Hwy. (at I-80),Subway,SUBWAY,4cc4f89442d1b60cadf92013,557,1287977108,2795.661169,19.92373061,,20.71066431,,5.4,1,Subway,a,39335,,,,,0.15,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.027278,-76.079587",5707888765,579
10160,213300,173,1-570-788-8420,41.056036,-75.960354,"555 N Hunter Hwy, Drums, PA 18222",555 North Hunter Highway,Wendys,Wendy's,4bc4a6a3abf495211855c593,1055,1271178915,2990.084699,35.28328145,,68.05827275,,5.3,1,Wendys,wendys-drums,39337,,,,,0.14,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"41.056036,-75.96035400000001",5707888420,2035
10168,822092,283,1-570-788-9714,41.021385,-75.964332,"6 West Butler Drive, Drums, PA 18222",6 W Butler Dr (Route 309),Subway,Subway,592ed5cbb8fd9d1191b4578e,14,1496241611,385.1923843,3.634547455,,3.634547455,,,1,Subway,subway-drums,39337,,,,,1.36,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.021384999999995,-75.964332",5707889714,14
10208,171299,153,1-570-443-7370,41.071438,-75.702182,"Rt 940 & I 80, White Haven, PA 18661",547 PA-940,McDonalds,McDonald's,4b9d38aaf964a520b39a36e3,1665,1268594858,3019.992766,55.13258239,,104.5035616,,5.6,1,McDonalds,mcdonalds-white-haven,39341,,,,,0.02,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"41.071438,-75.702182",5704437370,3156
10210,814775,121,1-570-443-8805,41.070009,-75.703135,"488 State Route 940, White Haven, PA 18661","Hcr-17 W  Rt 940, Routes 940 & 80",Arbys,Arby's,4b76116ff964a5207a3a2ee3,767,1266028911,3049.691227,25.15008711,,35.11830937,,5.6,1,Arbys,arbys-white-haven,39341,,,,,0.06,SW,Southwest,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"41.070009000000006,-75.703135",5704438805,1071
10211,456570,283,1-570-443-8268,41.070237,-75.705101,"Route 940 & I 476, White Haven, PA 18661",Pennsylvania,Subway,SUBWAY,56240dcc498e5cc3450cc40b,12,1445203404,975.9123727,1.229618594,,2.049364324,,6.6,1,Subway,subway-white-haven,39341,,,,,0.11,W,West,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.070237,-75.705101",5704438268,20
10214,1182871,127,1-866-394-2493,41.069855,-75.70387,"Pa-940, White Haven, Pa 18661, White Haven, PA 18661",Pa-940 White Haven Pa 18661,Burger King,Burger King,58a2ad1ab3cdc8794dc2ed4c,46,1487056154,491.505544,9.358999214,,27.67008463,,5.9,1,Burger King,burger-king-cypress-4,39341,,,,,0.53,SW,Southwest,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"41.069855,-75.70387",8663942493,136
10228,163953,283,1-570-643-1915,41.090284,-75.592952,"Rt 940 & 115, Blakeslee, PA 18610","Tobyhanna, PA 18610",Subway,SUBWAY,4d0124371fcef04d3974ceb9,55,1291920439,2750.020764,1.999984899,,1.999984899,,6.6,1,Subway,subway-blakeslee,52500,,,,,0.87,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.090284000000004,-75.592952",5706431915,55
10252,163889,283,1-570-722-8670,41.013493,-75.595154,"2681 State Route 903, Albrightsville, PA 18210",2681 State Route 903,Subway,SUBWAY,4c9bdfcc031337040f4950d5,135,1285283788,2826.833854,4.775660932,,6.119921047,,6.2,1,Subway,subway-albrightsville,52500,,,,,2.72,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.013493,-75.59515400000001",5707228670,173
10280,1182674,173,1-570-620-1700,41.043265,-75.307463,"2789 Route 611, Tannersville, PA 18372",2789 Route 611,Wendys,Wendy's,570e7e7b498eb6b10162ce78,230,1460567675,798.085162,28.8189796,,102.7459273,,7.7,1,Wendys,a,39345,,,,,0.56,NE,Northeast,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"41.043265000000005,-75.307463",5706201700,820
10291,228267,283,1-570-620-9007,41.018751,-75.296853,"3180 Rt 611, Bartonsville, PA 18321","Stroudsburg, PA 18360",Subway,SUBWAY,4cd5ad70886cb60c84888589,334,1289071984,2782.988993,12.00148476,,15.8462718,,6.5,1,Subway,subway-pocono-lake,39345,,,,,1.03,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.018751,-75.296853",5706209007,441
10329,243548,153,1-570-421-0355,40.986749,-75.224832,"1171 N 9th St, Stroudsburg, PA 18360",1171 N 9th St,McDonalds,McDonald's,4c13cedda1010f47ad4c4b18,1365,1276366557,2930.042546,46.58635424,,91.09082745,,6.3,1,McDonalds,mcdonalds-stroudsburg-6,39347,,,,,0.15,E,East,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.986748999999996,-75.22483199999999",5704210355,2669
10334,897815,127,1-570-421-9307,40.987899,-75.224412,"Rt 611 &Amp Bridge St, Stroudsburg, PA 18360-1136",Rt 611 & Bridge St,Burger King,Burger King,4bd872915cf276b00d469d00,879,1272476305,2975.068611,29.54553709,,41.64609836,,5,1,Burger King,a,39347,,,,,0.17,E,East,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"40.987899,-75.224412",5704219307,1239
10339,228143,283,1-570-421-8012,40.990267,-75.223388,"344 Stroud Mall Road, Stroudsburg, PA 18360",Stroud Mall,Subway,Subway in the Mall,4d69489fc165548118dfe981,117,1298745503,2671.026968,4.380337654,,4.380337654,,6.6,1,Subway,subway-stroudsburg,39347,,,,,0.25,NE,Northeast,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.990266999999996,-75.223388",5704218012,117
10341,213556,173,1-570-424-5800,40.988258,-75.220443,"1133 N 9th St, Stroudsburg, PA 18360",1133 N 9th Street,Wendys,Wendy's,4e0373f145ddd36826996497,755,1308849137,2554.086759,29.56046803,,56.02785398,,6.5,2,Wendys,wendys-stroudsburg,39347,,,,,0.3,E,East,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.988258,-75.220443",5704245800,1431
10353,88289,251,1-570-422-6630,40.99942,-75.26178,"290 Frantz Road, Stroudsburg, PA 18360",290 Frantz Rd Ste 101,Moes Southwest Grill,Moe's Southwest Grill,4bcf3829a8b3a5931ec6615f,2862,1271871529,2982.068333,95.97365587,,129.6080293,,7.1,1,Moes Southwest Grill,moes-southwest-grill-stroudsburg,39347,,,,,1.19,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,856,"40.99942,-75.26178",5704226630,3865
10356,98647,167,1-570-420-8922,40.99985,-75.262,"295 New Frantz Road, Bartonsville, PA 18321",295 New Frantz Road (at Route 611),Sonic,Sonic Drive-In,4b5a38d3f964a52052b528e3,3837,1264203987,3070.813032,124.9506225,,175.0025138,,5.3,1,Sonic,sonic-drive-in-bartonsville,39347,,,,,1.2,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,789,"40.99985,-75.262",5704208922,5374
10426,198667,151,1-570-421-5670,40.986855,-75.190572,"440 Main Street, Stroudsburg, PA 18360",440 Main St,KFC,KFC,4c2a28c4e19720a1b79ffa58,597,1277831364,2913.088762,20.49371128,,33.84723504,,5.7,1,KFC,kfc-stroudsburg,39350,,,,,0.24,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"40.986855,-75.190572",5704215670,986
10435,243530,153,1-570-426-1690,40.988515,-75.189482,"330 Main St, Stroudsburg, PA 18360",330 Main St,McDonalds,McDonald's,4c4b2bc7712ac928bf2e8a6c,1658,1279994823,2888.048727,57.40900368,,116.999411,,5.8,1,McDonalds,mcdonalds-stroudsburg-2,39350,,,,,0.31,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.988515,-75.189482",5704261690,3379
10439,228327,283,1-570-424-6144,40.986538,-75.199773,"136 N 9th St, Stroudsburg, PA 18360",136 N 9th St,Subway,Subway,4be5aeb1cf200f472d8c133c,346,1273343665,2965.029722,11.66936026,,22.36065275,,6.3,1,Subway,subway-stroudsburg-3,39350,,,,,0.36,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.986538,-75.199773",5704246144,663
10457,897818,127,1-570-421-5524,40.993043,-75.183908,"Route 209 Pocono Plaza, E Stroudsburg, PA 18301-0000",Route 209 Pocono Plaza,Burger King,Burger King,4d99df143bca41bde6335dec,1063,1301929748,2634.17228,40.35423226,,75.35573945,,5.2,1,Burger King,burger-king-restaurant-east-stroudsburg,39351,,,,,0.31,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"40.993043,-75.183908",5704215524,1985
10462,814714,121,1-570-476-8970,40.992408,-75.185048,"111 Brown St, East Stroudsburg, PA 18301",111 Brown St,Arbys,Arby's,4c23732713c00f47670689de,770,1277391655,2918.177986,26.38632748,,37.72902151,,6.4,1,Arbys,arbys-east-stroudsburg,39351,,,,,0.33,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"40.992408000000005,-75.185048",5704768970,1101
10477,213576,173,1-570-420-1700,41.016032,-75.1824,"612 N Courtland St, East Stroudsburg, PA 18301",612 N Courtland St (at E 6th St),Wendys,Wendy's,4bfec54368c7a5936ba83f44,1383,1274987843,2945.999884,46.94501203,,107.5017014,,6.9,1,Wendys,wendys-east-stroudsburg,39351,,,,,1.14,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"41.016032,-75.1824",5704201700,3167
10496,228020,283,1-570-426-1930,41.020821,-75.18072,"751 Milford Rd, E Stroudsburg, PA 18301",Eagle's Glen Mall,Subway,SUBWAY,4bfea4b74e5d0f47dbe87c1f,212,1274979511,2946.096319,7.195962963,,7.399622292,,6.8,1,Subway,subway-e-stroudsburg,39352,,,,,1.24,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.020821000000005,-75.18072",5704261930,218
10516,213594,173,1-570-223-1500,41.048749,-75.111115,"4500 Milford Rd, East Stroudsburg, PA 18302",4500 Milford Rd,Wendys,Wendy's,4c55cd51fd2ea593f54a5a2c,740,1280691537,2879.984907,25.6945791,,41.31966098,,6,1,Wendys,wendys-east-stroudsburg-3,39352,,,,,2.42,NE,Northeast,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"41.048749,-75.111115",5702231500,1190
10519,822129,283,1-570-223-5034,41.050259,-75.112346,"4545 Milford Road, East Stroudsburg, PA 18302",Pennsylvania,Subway,SUBWAY,51fbf6d2498ec02f4a1ad472,68,1375467218,1783.044155,3.813702527,,4.598876577,,6.9,1,Subway,subway-east-stroudsburg-3,39352,,,,,2.46,NE,Northeast,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.050259000000004,-75.112346",5702235034,82
10546,87331,153,1-717-597-2589,39.78668,-77.711215,"721 Buchanan Trl E, Greencastle, PA 17225",721 Buchanan Trl E,McDonalds,McDonald's,4b9d6699f964a520f6a936e3,793,1268606617,3019.856667,26.25952446,,65.8971673,,5.6,1,McDonalds,mcdonalds-greencastle-2,27211,,,,,0.05,E,East,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"39.78668,-77.711215",7175972589,1990
10568,222045,283,1-717-593-9955,39.78935,-77.73266,"112 S. Antrim Way, Greencastle, PA 17225",Antrim Way,Subway,Subway,505de58ce4b09d9775b32d97,65,1348330892,2097.122002,3.099485863,,4.673070994,,6.8,1,Subway,subway-greencastle-2,27211,,,,,0.67,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"39.78935,-77.73266",7175939955,98
10573,1206900,143,1-717-597-7460,39.790803,-77.731842,"30 S Antrim Way, Greencastle, PA 17225-1520",30 S Antrim Way,Hardees,Hardee's,4c2a9707ae6820a1229a1643,276,1277859591,2912.76206,9.475542262,,19.8093764,,6.8,1,Hardees,hardees-restaurant-greencastle,27211,,,,,1.06,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3191,"39.790803000000004,-77.731842",7175977460,577
10585,814433,121,1-717-263-5181,39.910492,-77.649344,"1099 Wayne Ave, Chambersburg, PA 17201",1099 Wayne Ave,Arbys,Arby's,4b79ecf2f964a520ac1a2fe3,189,1266281714,3046.765266,6.203300336,,12.53788745,,6,1,Arbys,arbys-chambersburg-2,27213,,,,,0.1,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"39.910492,-77.649344",7172635181,382
10597,214460,173,1-717-264-3561,39.913927,-77.652468,"1001 Wayne Ave, Chambersburg, PA 17201",1001 Wayne Ave,Wendys,Wendy's,4bfebd2de584c9285f286d25,288,1274985773,2946.023843,9.775888295,,14.83355273,,6.2,1,Wendys,wendys-chambersburg-2,27213,,,,,0.28,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"39.913927,-77.652468",7172643561,437
10600,91859,158,1-717-709-7272,39.91616,-77.65283,"977 Wayne Ave, Chambersburg, PA 17201-3895",977 Wayne Ave,Papa Johns Pizza,Papa John's Pizza,4bc881bbaf07a59315f5802d,59,1271431611,2987.159977,1.975120196,,2.00859681,,6.5,1,Papa Johns Pizza,papa-johns-pizza-chambersburg,27213,,,,,0.37,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,791,"39.91616,-77.65283000000001",7177097272,60
10612,409,283,1-717-267-2333,39.916436,-77.653343,"965 Wayne Ave, Chambersburg, PA 17201",965 Wayne Ave,Subway,Subway,4bdb0754c79cc928cdbd80e9,500,1272645460,2973.110799,16.81740217,,22.19897087,,6.4,1,Subway,subway-chambersburg-chambersburg,27213,,,,,0.68,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"39.916436,-77.653343",7172672333,660
10623,189486,127,1-717-264-0075,39.930497,-77.715053,"2194 Lincoln Way West, Chambersburg, PA 17202-8210",2194 Lincoln Way West,Burger King,Burger King,4c46443df1b5c9b6e11679ef,210,1279673405,2891.768843,7.261991239,,23.06546741,,5.5,1,Burger King,burger-king-chambersburg-2,27213,,,,,2.4,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"39.930496999999995,-77.715053",7172640075,667
10628,169004,151,1-717-264-5083,39.927738,-77.632444,"1226 Lincoln Way East, Chambersburg, PA 17201",1226 Lincoln Way E,KFC,KFC,4bca35410687ef3ba98fdbcc,187,1271543105,2985.869537,6.26283224,,9.143065248,,6.2,1,KFC,kfc-chambersburg,27214,,,,,0.05,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"39.927738,-77.63244399999999",7172645083,273
10637,2437,153,1-717-263-4601,39.930199,-77.638989,"1075 Lincoln Way E, Chambersburg, PA 17201",1075 Lincoln Way E,McDonalds,McDonald's,4bfe96afbf6576b0bce6aeb8,699,1274975919,2946.137894,23.72597703,,57.66871957,,5.7,1,McDonalds,mcdonalds-chambersburg-3,27214,,,,,0.18,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"39.930199,-77.638989",7172634601,1699
10639,85908,152,1-717-263-0785,39.93021,-77.63949,"1097 Lincoln Way E, Chambersburg, PA 17201",1097 Lincoln Way E (at Walker Rd.),Long John Silvers,Long John Silver's,4b89633df964a520583132e3,191,1267295037,3035.036991,6.293168768,,7.018036375,,5.2,3,Long John Silvers,long-john-silvers-chambersburg,27214,,,,,0.21,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,819,"39.930209999999995,-77.63949000000001",7172630785,213
10642,189439,127,1-717-263-9713,39.93,-77.640912,"1066 Lincoln Way East, Chambersburg, PA 17201-2820",1066 Lincoln Way East,Burger King,Burger King,4d94ee28e923721e05b177fe,250,1301605928,2637.920197,9.477163119,,20.7360329,,6,1,Burger King,burger-king-chambersburg,27214,,,,,0.25,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"39.93,-77.640912",7172639713,547
10648,305780,283,1-717-552-2642,39.930474,-77.64205,"1048 Lincoln Way East, Chambersburg, PA 17201","Chambersburg, PA",Subway,Subway,51f5a29e498e8ec2c25d084b,32,1375052446,1787.844757,1.789864577,,2.013597649,,6.9,1,Subway,subway-chambersburg-9,27214,,,,,0.29,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"39.930474,-77.64205",7175522642,36
10664,1206751,143,1-717-264-3630,39.933806,-77.648466,"625 Lincoln Way East, Chambersburg, PA 17201-2706",625 Lincoln Way E,Hardees,Hardee's,4e4dea6fbd4101d0d79e1ab8,218,1313729135,2497.605301,8.728360719,,27.10596425,,7.2,1,Hardees,hardees-chambersburg,27214,,,,,0.72,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3191,"39.933806,-77.648466",7172643630,677
10667,814434,121,1-717-709-1112,39.924369,-77.610269,"1659 Lincoln Way East, Chambersburg, PA 17201",1659 Lincoln Way East,Arbys,Arby's,4c463d4cf5aee21e6eea1758,171,1279671628,2891.78941,5.913293666,,8.403101525,,6.3,1,Arbys,arbys-chambersburg,27214,,,,,0.79,E,East,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"39.924369,-77.61026899999999",7177091112,243
10668,214500,173,1-717-267-2604,39.923705,-77.610506,"1658 Lincoln Way E, Chambersburg, PA 17202",1658 Lincoln Way E,Wendys,Wendy's,4bfec00a4e5d0f471a197d1f,202,1274986506,2946.015359,6.856719175,,11.33734755,,6.7,1,Wendys,wendys-chambersburg,27214,,,,,0.79,E,East,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"39.923705,-77.610506",7172672604,334
10694,1172384,130,1-717-263-0477,39.940112,-77.629047,"970 Norland Ave, Chambersburg, PA 17201",970 Norland Ave,Chick-Fil-A,Chick-fil-A,56a67915498e73cc2a5e2107,355,1453750549,876.9870833,40.47950155,,159.5234441,,8.6,1,Chick-Fil-A,chick-fil-a-chambersburg-3,27214,,,,,1.31,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,796,"39.940112,-77.629047",7172630477,1399
10700,1193702,283,1-717-261-9114,39.920796,-77.606995,"1730 Lincoln Way E, Chambersburg, PA 17201",1730 Lincoln Way E,Subway,Subway,4e4deef1bd41b76bef9591d9,77,1313730289,2497.591944,3.082969585,,3.123008151,,6.5,1,Subway,subway-chambersburg-8,27214,,,,,1.56,E,East,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"39.920796,-77.606995",7172619114,78
10701,214480,173,1-717-709-0324,39.93674,-77.681138,"871 Lincoln Way W, Chambersburg, PA 17202",871 Lincoln Way W,Wendys,Wendy's,4dea9f7fae60e989235e75b7,55,1307221887,2572.920671,2.137648495,,7.656668245,,6.2,1,Wendys,wendys-chambersburg-3,27214,,,,,1.6,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"39.93674,-77.681138",7177090324,197
10709,305788,283,1-717-267-0306,39.942068,-77.628789,"947 Norland Avenue, Chambersburg, PA 17201-4204",955 Norland Ave,Subway,Subway,4e148a9018388432510862b2,160,1309969040,2541.124919,6.296424029,,7.280240283,,7.1,1,Subway,subway-chambersburg-5,27215,,,,,0.24,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"39.942068,-77.628789",7172670306,185
10714,488300,167,1-717-496-8455,39.9424,-77.63425,"861 Norland Avenue, Chambersburg, PA 17201",861 Norland Ave,Sonic,SONIC Drive In,4c3e48c583a3a593bee4ed33,1345,1279150277,2897.823565,46.41414392,,71.32939442,,7.2,2,Sonic,sonic-drive-in-chambersburg,27215,,,,,0.42,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,789,"39.9424,-77.63425",7174968455,2067
10725,470491,1007,1-717-262-2210,39.92368,-77.60749,"1715 Lincoln Way East, Chambersburg, PA 17202",1715 Lincoln Way E,Little Caesars,Little Caesars Pizza,508d63d9e4b0ddcb6f1bb514,194,1351443417,2061.097407,9.412461502,,10.96503247,,6,1,Little Caesars,little-caesars-chambersburg,27215,,,,,0.87,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,788,"39.92368,-77.60749",7172622210,226
10733,189462,127,1-717-709-0120,39.920804,-77.595615,"1950 Lincoln Way East, Chambersburg, PA 17202-3352",1950 Lincoln Way East,Burger King,Burger King,4cdead3194c3b60cadc966ea,194,1289661745,2776.163056,6.988062161,,19.63141174,,5.3,1,Burger King,burger-king-chambersburg-3,27215,,,,,1.21,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"39.920804,-77.59561500000001",7177090120,545
10739,87363,153,1-717-263-2970,39.972252,-77.632718,"2891 Philadelphia Ave, Chambersburg, PA 17201",2891 Philadelphia Ave (Salem Rd),McDonalds,McDonald's,4bd8e7bc11dcc928995ef833,404,1272506300,2974.721447,13.58110355,,40.70969406,,5.4,1,McDonalds,mcdonalds-chambersburg-8,27215,,,,,1.39,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"39.972252000000005,-77.63271800000001",7172632970,1211
10746,2382,153,1-717-263-7507,39.962333,-77.577533,"3347 Black Gap Rd, Chambersburg, PA 17201",3347 Black Gap Rd (at I-81),McDonalds,McDonald's,4bdadcd32a3a0f474548acb6,712,1272634579,2973.236736,23.94696633,,51.4590709,,5.1,1,McDonalds,mcdonalds-chambersburg,27216,,,,,0.01,SW,Southwest,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"39.962333,-77.577533",7172637507,1530
10775,411411,158,1-717-530-2800,40.0444,-77.5217,"300 S. Fayette St. 105, Shippensburg, PA 17257","300 S Fayette St,Ste 105",Papa Johns Pizza,Papa John's Pizza,4bc88256af07a59361f6802d,74,1271431766,2987.158183,2.477270887,,7.197476224,,6,1,Papa Johns Pizza,papa-johns-pizza-shippensburg,27217,,,,,1.38,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,791,"40.0444,-77.5217",7175302800,215
10781,222238,283,1-717-530-5151,40.048779,-77.524317,"100 W King St, Shippensburg, PA 17257",100 W King St,Subway,Subway,4d75583a9b28224bdad4e10f,162,1299535930,2661.878507,6.085927648,,8.227272561,,7.2,1,Subway,subway-shippensburg,27217,,,,,1.54,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.048778999999996,-77.52431700000001",7175305151,219
10790,544501,170,-,40.0587,-77.49615,"3 Airport Road, Shippensburg, PA 17257",Pennsylvania,Taco Bell,Taco Bell,5770000a498e051dc12b47aa,12,1466957834,724.1249884,1.657172476,,2.071465595,,,1,Taco Bell,taco-bell-shippensburg,27218,,,,,0.6,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,781,"40.0587,-77.49615",,15
10791,214440,173,1-717-532-8477,40.060372,-77.496614,"71 S Conestoga Dr, Shippensburg, PA 17257",71 S Conestoga Dr,Wendys,Wendy's,4b9f9db2f964a5201f2f37e3,488,1268751794,3018.176377,16.16870385,,26.00908303,,6.3,1,Wendys,wendys-shippensburg,27218,,,,,0.6,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.060371999999994,-77.49661400000001",7175328477,785
10793,222173,283,1-717-532-4740,40.062594,-77.496851,"100 S Conestoga Dr, Shippensburg, PA 17257",100 S Conestoga Dr,Subway,Subway,4bc38474920eb7130e921d2c,401,1271104628,2990.944502,13.4071361,,17.51954941,,6.7,1,Subway,subway-shippensburg-2,27218,,,,,0.62,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.062594,-77.496851",7175324740,524
10794,168871,151,1-717-477-9078,40.058604,-77.497068,"3 Airport Road, Shippensburg, PA 17257",3 Airport Rd,KFC,KFC,4b6b0f2ef964a52000f02be3,529,1265307438,3058.041609,17.29865279,,23.15207216,,5.5,1,KFC,kfc-shippensburg,27218,,,,,0.63,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"40.058603999999995,-77.497068",7174779078,708
10799,189913,127,1-717-530-0102,40.058483,-77.502621,"3840 Walnut Bottom Road, Shippensburg, PA 17257-8219",38-40 Walnut Bottom Rd,Burger King,Burger King,4cb1c683aef16dcbd6f3bb54,494,1286719107,2810.221366,17.57868636,,31.88360927,,5.7,1,Burger King,burger-king-shippensburg-2,27218,,,,,0.81,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"40.058483,-77.50262099999999",7175300102,896
10810,150034,153,1-717-532-7945,40.054241,-77.514354,"333 E King St, Shippensburg, PA 17257",333 E King St,McDonalds,McDonald's,4bec1846415e20a16e0fe7bb,987,1273763910,2960.165775,33.34272723,,53.24026151,,5.5,1,McDonalds,mcdonalds-shippensburg,27218,,,,,1.22,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.054241,-77.514354",7175327945,1576
